"microbe","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","threshold","level","irAEgroup"
"s__Senegalimassilia_anaerobia",1.45957009436834,-0.649827830998022,0.366759807960556,-1.77180764329528,0.0764264933723564,0.173272278867098,FALSE,"species","No"
"s__Shigella_phage_SfII",1.13923619431798,0.0544010152324786,0.373149261160441,0.145788886364934,0.884088049558121,NA,NA,"species","Yes"
"s__Shigella_phage_SfIV",1.13923619431798,0.0544010152324786,0.373149261160441,0.145788886364934,0.884088049558121,NA,NA,"species","Yes"
"s__Shigella_virus_SP18",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Slackia_isoflavoniconvertens",41.7223195083731,2.02316038243286,0.727874239249037,2.77954662129573,0.00544348390753592,0.0204647432979515,TRUE,"species","Yes"
"s__Staphylococcus_phage_phiN315",1.13925053136991,-0.0336285291578651,0.372363155981874,-0.0903111079000041,0.928039993395701,NA,NA,"species","No"
"s__Streptococcus_agalactiae",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Streptococcus_anginosus_group",2.20755916539449,-1.62860684514017,0.424664761885878,-3.83504116966933,0.000125543263940117,0.000703516026230469,TRUE,"species","No"
"s__Streptococcus_australis",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Streptococcus_gordonii",1.72232808497874,-1.11155453318673,0.384425211906537,-2.89147147158749,0.00383442403668022,0.0158169991513059,TRUE,"species","No"
"s__Streptococcus_infantis",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Streptococcus_lutetiensis",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Streptococcus_mitis",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Streptococcus_mutans",1.13932798855339,-0.0336128655660169,0.372364265326557,-0.0902687736067772,0.928073633871632,NA,NA,"species","No"
"s__Streptococcus_parasanguinis",389.458447528342,-3.00510332957511,0.748613027325781,-4.01422793871225,5.9640690697305e-05,0.000361495615042848,TRUE,"species","No"
"s__Streptococcus_phage_MM1",1.13931233095065,0.0543832365598507,0.373150047012765,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Streptococcus_phage_P7132",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Streptococcus_phage_PH10",1.1217992285646,0.103363754007966,0.376287584223092,0.274693501305331,0.783551724379833,NA,NA,"species","Yes"
"s__Streptococcus_phage_PH15",1.13915603322526,-0.033647462276781,0.372361802738282,-0.0903622821388862,0.927999328526846,NA,NA,"species","No"
"s__Streptococcus_phage_SM1",1.13918547833803,0.0544127770020394,0.373148736400518,0.14582061171349,0.884063004033963,NA,NA,"species","Yes"
"s__Streptococcus_phage_TP_778L",1.13931233095065,0.0543832365598507,0.373150047012764,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Streptococcus_phage_TP_J34",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Streptococcus_salivarius",829.532853212883,-0.972385215251421,0.7043812096579,-1.3804814806512,0.167438447832735,0.296007255990014,FALSE,"species","No"
"s__Streptococcus_sobrinus",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Streptococcus_thermophilus",412.212760759919,-1.13690321614182,0.771436147355357,-1.47374895516545,0.140549196522209,0.26587969023628,FALSE,"species","No"
"s__Streptococcus_vestibularis",8.79761313217836,-1.89261476147162,0.585542646469209,-3.23224067945176,0.00122823558968566,0.00544456671845732,TRUE,"species","No"
"s__Streptococcus_virus_7201",1.13931233095065,0.0543832365598508,0.373150047012765,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Streptococcus_virus_DT1",1.68254191094859,0.885739348603654,0.402270085253218,2.2018523899089,0.0276757369794085,0.076819568998919,FALSE,"species","Yes"
"s__Streptococcus_virus_phiAbc2",4.15610259024011,-0.104490377629747,0.545458803476587,-0.191564196899485,0.848083589782347,0.919036231845518,FALSE,"species","No"
"s__Streptococcus_virus_Sfi21",1.12181890035713,0.0137008880022645,0.375308207792187,0.0365056977646778,0.970879135580009,NA,NA,"species","Yes"
"s__Stx2_converting_phage_1717",1.13925409027277,-0.0336278123394915,0.372363206949978,-0.090309170486892,0.928041532936705,NA,NA,"species","No"
"s__Subdoligranulum_sp",170.813942396096,-8.3097089085262,0.700943957870464,-11.8550260904908,2.02661094005771e-32,3.00951724598571e-30,TRUE,"species","No"
"s__Subdoligranulum_sp_APC924_74",7.53677334316858,-1.48817778793968,0.567057524353184,-2.62438592916508,0.00868053642438581,0.0299781316051463,TRUE,"species","No"
"s__Sutterella_parvirubra",1.43341445521581,0.104537914481153,0.355608626522334,0.293969006048809,0.768781587076827,0.884992757216347,FALSE,"species","Yes"
"s__Sutterella_sp_CAG_397",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Sutterella_wadsworthensis",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Terrisporobacter_othiniensis",1.13897652145214,-0.03368290367482,0.37235923255965,-0.0904580865184379,0.927923199467774,NA,NA,"species","No"
"s__Turicibacter_sanguinis",3.87767612301331,-1.38324049693408,0.496564354398368,-2.78562181252418,0.00534251624424786,0.0203426580069438,TRUE,"species","No"
"s__Turicimonas_muris",11.4333941552939,0.210632800909396,0.622915188334744,0.338140415989031,0.735257374894145,0.868650986660547,FALSE,"species","Yes"
"s__Tyzzerella_nexilis",2.91819783695744,1.94199931260676,0.454071888612119,4.27685430723873,1.89552767406707e-05,0.000137310175414127,TRUE,"species","Yes"
"s__Tyzzerella_sp",56.6271329887843,-6.70617984201771,0.663867268289094,-10.1016877354125,5.4299523294545e-24,3.22539168369597e-22,TRUE,"species","No"
"s__Veillonella_atypica",8.71127448848494,-1.4482658174591,0.593597565026677,-2.43981091363475,0.0146949513141436,0.0464297929819218,TRUE,"species","No"
"s__Veillonella_dispar",1.13926743793228,0.0543937372528839,0.373149583927133,0.145769256072668,0.88410354671803,NA,NA,"species","Yes"
"s__Veillonella_infantium",1.36378767522009,0.421939135552166,0.365584314677832,1.15414999662662,0.248438678782601,0.407672699516382,FALSE,"species","Yes"
"s__Veillonella_parvula",97.0282704705998,-0.503250275726301,0.796315761131843,-0.631973270265311,0.527404343670305,0.729560694476245,FALSE,"species","No"
"s__Veillonella_sp_CAG_933",1.13925053136991,-0.0336285291578651,0.372363155981874,-0.0903111079000041,0.928039993395701,NA,NA,"species","No"
"s__Veillonella_sp_T11011_6",1.48302022039534,-0.141162293061101,0.356089857686114,-0.396423234231887,0.691792828667034,0.845524568370819,FALSE,"species","No"
"s__Victivallales_bacterium_CCUG_44730",1.26163949249263,-0.248691942463093,0.359446366200053,-0.691874966193651,0.489015852970625,0.700978458644563,FALSE,"species","No"
"s__Victivallis_vadensis",1.18976019694411,0.169567216556191,0.368417523008357,0.460258282970826,0.645330841014321,0.808705737473643,FALSE,"species","Yes"
"s__Weissella_cibaria",1.13931233095065,0.0543832365598507,0.373150047012765,0.145740934498637,0.884125905299838,NA,NA,"species","Yes"
"s__Weissella_confusa",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
"s__Yersinia_phage_PY100",1.15667890893154,0.0070407687066815,0.370181502316707,0.0190197745230874,0.98482533047432,NA,NA,"species","Yes"
